0,68,discrete_step,none,RK45,10,0.05,0.19747523949463353,13.176440624054521,13.137758505064994,0.0260766302931327,0.011693510590218215
0,68,discrete_step,strict,RK45,10,0.025,0.09873761974731676,0.7574327136389911,13.137758505064994,0.081033745706099,0.016020273318055445
0,68,discrete_step,none,RK45,10,0.025,0.09873761974731676,17.733953250106424,13.137758505064994,0.013951370751079911,0.005649949135658579
0,68,traj_iteration,strict,RK45,15,2,9,2.1407894510775805,13.137758505064994,0.03787119284162895,0.013661061686000953
0,68,traj_iteration,strict,RK45,15,1,10,2.352364383172244,13.137758505064994,0.03783937854781207,0.013661029592375409
0,68,traj_iteration,strict,RK45,15,0.5,11,2.5612135343253613,13.137758505064994,0.037820804711390765,0.013661035008145795
0,68,traj_iteration,none,RK45,15,2,8,69.67150369798765,13.137758505064994,0.0027577797609155833,0.0028486635749613584
0,68,traj_iteration,none,RK45,15,1,9,78.13897663308308,13.137758505064994,0.0018739824650543504,0.0013347274262987094
0,68,traj_iteration,none,RK45,15,0.5,10,86.63682718388736,13.137758505064994,0.0015763684287857967,0.000764065344671008
0,68,discrete_step,strict,RK45,15,0.1,0.39495047898926705,0.34649632405489683,13.137758505064994,0.07184714206661816,0.015051483737502928
0,68,discrete_step,none,RK45,15,0.1,0.39495047898926705,10.915880773682147,13.137758505064994,0.039856358710313254,0.01256551327000869
0,68,discrete_step,strict,RK45,15,0.05,0.19747523949463353,0.3887449288740754,13.137758505064994,0.0770095805807079,0.01544796545466337
0,68,discrete_step,none,RK45,15,0.05,0.19747523949463353,13.263091196771711,13.137758505064994,0.02442725290755176,0.01143208478295885
0,68,discrete_step,strict,RK45,15,0.025,0.09873761974731676,0.572608363814652,13.137758505064994,0.08132733109766276,0.01571343675358789
0,68,discrete_step,none,RK45,15,0.025,0.09873761974731676,17.869007334578782,13.137758505064994,0.012961049204586513,0.005247463021455852
0,68,traj_iteration,strict,BDF,5,2,9,7.865145586896688,573.0258728726767,0.05618535695774403,0.016203892357271425
0,68,traj_iteration,strict,BDF,5,1,10,8.621046494692564,573.0258728726767,0.05615880779076961,0.016204389258461287
0,68,traj_iteration,strict,BDF,5,0.5,11,9.371248141862452,573.0258728726767,0.0561839016224119,0.01620440459978923
0,68,traj_iteration,none,BDF,5,2,9,336.80298895202577,573.0258728726767,0.0033383753799087323,0.0033887582416051083
0,68,traj_iteration,none,BDF,5,1,10,375.18912556022406,573.0258728726767,0.002363248154072574,0.001756698888062418
0,68,traj_iteration,none,BDF,5,0.5,11,413.5122121623717,573.0258728726767,0.0019787466863217277,0.001028111028649502
0,68,discrete_step,strict,BDF,5,0.1,0.39495047898926705,1.9262574859894812,573.0258728726767,0.06976522033306716,0.015574686564912123
0,68,discrete_step,none,BDF,5,0.1,0.39495047898926705,68.9452930772677,573.0258728726767,0.0456000182986636,0.012840835869155296
0,68,discrete_step,strict,BDF,5,0.05,0.19747523949463353,2.4137865589000285,573.0258728726767,0.07460154689002951,0.015741956593038932
0,68,discrete_step,none,BDF,5,0.05,0.19747523949463353,107.19029900198802,573.0258728726767,0.028899476974209592,0.011839474941588945
0,68,discrete_step,strict,BDF,5,0.025,0.09873761974731676,3.3700719010084867,573.0258728726767,0.07951757416174848,0.016000663329477003
0,68,discrete_step,none,BDF,5,0.025,0.09873761974731676,184.4171273857355,573.0258728726767,0.01583339898028402,0.006386372310445802
0,68,traj_iteration,strict,BDF,10,2,9,5.644017991609871,573.0258728726767,0.04428454255889786,0.014241860043647591
0,68,traj_iteration,strict,BDF,10,1,10,6.245036588981748,573.0258728726767,0.044300771508311576,0.014241859075157789
0,68,traj_iteration,strict,BDF,10,0.5,10,6.245037860702723,573.0258728726767,0.044300771508311576,0.014241859075157789
0,68,traj_iteration,none,BDF,10,2,9,697.7262381771579,573.0258728726767,0.002341153663253151,0.0019169879945468951
0,68,traj_iteration,none,BDF,10,1,10,778.2456912631169,573.0258728726767,0.0018547691302534966,0.0010079261512347738
0,68,traj_iteration,none,BDF,10,0.5,11,860.5114000039175,573.0258728726767,0.0016920778326583426,0.0006885040399753908
0,68,discrete_step,strict,BDF,10,0.1,0.39495047898926705,1.0264297579415143,573.0258728726767,0.0716335692407306,0.015425297504023664
0,68,discrete_step,none,BDF,10,0.1,0.39495047898926705,130.21953978203237,573.0258728726767,0.041903936083305,0.012690244293083273
0,68,discrete_step,strict,BDF,10,0.05,0.19747523949463353,1.233101333025843,573.0258728726767,0.07663236713159172,0.015739853245109382
0,68,discrete_step,none,BDF,10,0.05,0.19747523949463353,197.78490462014452,573.0258728726767,0.026108035122234575,0.011692036184317548
0,68,discrete_step,strict,BDF,10,0.025,0.09873761974731676,1.717411515302956,573.0258728726767,0.08102894434495019,0.016014842513527333
0,68,discrete_step,none,BDF,10,0.025,0.09873761974731676,327.3914018548094,573.0258728726767,0.014063218838628168,0.005746832509752297
0,68,traj_iteration,strict,BDF,15,2,9,4.641335495747626,573.0258728726767,0.03793062178214582,0.013650224163953204
0,68,traj_iteration,strict,BDF,15,1,10,5.145966932177544,573.0258728726767,0.03790027684070448,0.013650220027070656
0,68,traj_iteration,strict,BDF,15,0.5,10,5.145968194119632,573.0258728726767,0.03790027684070448,0.013650220027070656
0,68,traj_iteration,none,BDF,15,2,8,847.5660918978974,573.0258728726767,0.0028384871646457274,0.002883382900741853
0,68,traj_iteration,none,BDF,15,1,9,953.8321779849939,573.0258728726767,0.0019540601861389724,0.001353540695124135
0,68,traj_iteration,none,BDF,15,0.5,10,1058.4332969607785,573.0258728726767,0.0016548691582369103,0.0007812752610559632
0,68,discrete_step,strict,BDF,15,0.1,0.39495047898926705,0.7957078479230404,573.0258728726767,0.07184368084414987,0.01505269081203566
0,68,discrete_step,none,BDF,15,0.1,0.39495047898926705,180.07953070895746,573.0258728726767,0.039847972032100915,0.012567529570427617
0,68,discrete_step,strict,BDF,15,0.05,0.19747523949463353,0.9453609101474285,573.0258728726767,0.07700490662552754,0.015449288216187566
0,68,discrete_step,none,BDF,15,0.05,0.19747523949463353,268.0105554512702,573.0258728726767,0.024450387448929963,0.011460205868694399
0,68,discrete_step,strict,BDF,15,0.025,0.09873761974731676,1.3207512497901917,573.0258728726767,0.08132300425734328,0.015713871464265297
0,68,discrete_step,none,BDF,15,0.025,0.09873761974731676,429.3012591358274,573.0258728726767,0.013055908925434654,0.005327118652803128
1,55,traj_iteration,strict,RK45,5,2,8,2.7759711337275803,9.410841695033014,0.07390090790084493,0.03290453203743575
1,55,traj_iteration,strict,RK45,5,1,9,3.0743410368449986,9.410841695033014,0.07399542655961978,0.032811719655630865
1,55,traj_iteration,strict,RK45,5,0.5,9,3.074342238716781,9.410841695033014,0.07399542655961978,0.032811719655630865
1,55,traj_iteration,none,RK45,5,2,8,45.44067839207128,9.410841695033014,0.003786393669933135,0.0028020024201610106
1,55,traj_iteration,none,RK45,5,1,9,51.01872372115031,9.410841695033014,0.002549813593453678,0.0012510274617993549
1,55,traj_iteration,none,RK45,5,0.5,10,56.613733624108136,9.410841695033014,0.002156692706273239,0.0007364771869514713
1,55,discrete_step,strict,RK45,5,0.1,0.4012356802918111,0.5082618668675423,9.410841695033014,0.1040147064089188,0.03466076856388388
1,55,discrete_step,none,RK45,5,0.1,0.4012356802918111,6.672413841821253,9.410841695033014,0.067890169435186,0.026101377350248485
1,55,discrete_step,strict,RK45,5,0.05,0.20061784014590556,0.6468304600566626,9.410841695033014,0.11145804509139456,0.03471103075219641
1,55,discrete_step,none,RK45,5,0.05,0.20061784014590556,8.942631436046213,9.410841695033014,0.0385158631360094,0.012178624898136947
1,55,discrete_step,strict,RK45,5,0.025,0.10030892007295278,0.9247312168590724,9.410841695033014,0.11765877061452068,0.03471107013698489
1,55,discrete_step,none,RK45,5,0.025,0.10030892007295278,12.312548448331654,9.410841695033014,0.019541372310488265,0.0056392921996885285
1,55,traj_iteration,strict,RK45,10,2,8,1.6166483759880066,9.410841695033014,0.06532837042614566,0.03250409329175726
1,55,traj_iteration,strict,RK45,10,1,8,1.6166498381644487,9.410841695033014,0.06532837042614566,0.03250409329175726
1,55,traj_iteration,strict,RK45,10,0.5,9,1.7904011360369623,9.410841695033014,0.06534249706696127,0.032333485241591284
1,55,traj_iteration,none,RK45,10,2,8,45.03767910506576,9.410841695033014,0.0028075210783990957,0.001730669786481865
1,55,traj_iteration,none,RK45,10,1,9,50.56343048904091,9.410841695033014,0.002087573378644251,0.0008487561534541384
1,55,traj_iteration,none,RK45,10,0.5,9,50.563435258343816,9.410841695033014,0.002087573378644251,0.0008487561534541384
1,55,discrete_step,strict,RK45,10,0.1,0.4012356802918111,0.2973867072723806,9.410841695033014,0.10548465047898634,0.0346625002028816
1,55,discrete_step,none,RK45,10,0.1,0.4012356802918111,6.70561243686825,9.410841695033014,0.06362331170309475,0.023881858377895394
1,55,discrete_step,strict,RK45,10,0.05,0.20061784014590556,0.36666250601410866,9.410841695033014,0.1130732807552659,0.034711035931104625
1,55,discrete_step,none,RK45,10,0.05,0.20061784014590556,9.025822198018432,9.410841695033014,0.0353459350636232,0.011055666901334396
1,55,discrete_step,strict,RK45,10,0.025,0.10030892007295278,0.5323846768587828,9.410841695033014,0.11880893971814287,0.034711070136922324
1,55,discrete_step,none,RK45,10,0.025,0.10030892007295278,12.330251494888216,9.410841695033014,0.017802751815583898,0.0051515622873737725
1,55,traj_iteration,strict,RK45,15,2,8,1.9348564958199859,9.410841695033014,0.06674465193191519,0.032783436873649194
1,55,traj_iteration,strict,RK45,15,1,9,2.1026241751387715,9.410841695033014,0.06675508630169483,0.03276542567251797
1,55,traj_iteration,strict,RK45,15,0.5,9,2.102625628001988,9.410841695033014,0.06675508630169483,0.03276542567251797
1,55,traj_iteration,none,RK45,15,2,7,39.14357712585479,9.410841695033014,0.0034068943018924934,0.002740184043691403
1,55,traj_iteration,none,RK45,15,1,8,44.64092305582017,9.410841695033014,0.0021436775769895855,0.0010944956750263044
1,55,traj_iteration,none,RK45,15,0.5,9,50.071209509857,9.410841695033014,0.0017986385940186916,0.0006167287248052305
1,55,discrete_step,strict,RK45,15,0.1,0.4012356802918111,0.20927551807835698,9.410841695033014,0.10825254144674532,0.03469887834517315
1,55,discrete_step,none,RK45,15,0.1,0.4012356802918111,6.770141976419836,9.410841695033014,0.059310268994941684,0.0220523873316451
1,55,discrete_step,strict,RK45,15,0.05,0.20061784014590556,0.2600093660876155,9.410841695033014,0.11521992105675544,0.03471106737221713
1,55,discrete_step,none,RK45,15,0.05,0.20061784014590556,9.091165588237345,9.410841695033014,0.03227010261588722,0.010222682760925592
1,55,discrete_step,strict,RK45,15,0.025,0.10030892007295278,0.43065800331532955,9.410841695033014,0.1201251488223965,0.03471107013728621
1,55,discrete_step,none,RK45,15,0.025,0.10030892007295278,12.330663922708482,9.410841695033014,0.0160433549325292,0.004803403991034018
1,55,traj_iteration,strict,BDF,5,2,8,4.81250853696838,206.8369757430628,0.07385926844097804,0.03290311047430434
1,55,traj_iteration,strict,BDF,5,1,9,5.3196742767468095,206.8369757430628,0.07396278711803926,0.032809809549473753
1,55,traj_iteration,strict,BDF,5,0.5,9,5.319675778970122,206.8369757430628,0.07396278711803926,0.032809809549473753
1,55,traj_iteration,none,BDF,5,2,8,159.3393428688869,206.8369757430628,0.0037955220622385506,0.002818995868398089
1,55,traj_iteration,none,BDF,5,1,9,175.33195780403912,206.8369757430628,0.002538877343911352,0.0012629151077757064
1,55,traj_iteration,none,BDF,5,0.5,10,191.24273303477094,206.8369757430628,0.0021320079011906464,0.000739697594375977
1,55,discrete_step,strict,BDF,5,0.1,0.4012356802918111,1.173327294178307,206.8369757430628,0.10400995236555223,0.034659444033357814
1,55,discrete_step,none,BDF,5,0.1,0.4012356802918111,36.326455225702375,206.8369757430628,0.06789660496843014,0.026121347599793596
1,55,discrete_step,strict,BDF,5,0.05,0.20061784014590556,1.612264506984502,206.8369757430628,0.11145344928844128,0.034709680374517916
1,55,discrete_step,none,BDF,5,0.05,0.20061784014590556,58.36048840591684,206.8369757430628,0.038705792066242334,0.012333007726653364
1,55,discrete_step,strict,BDF,5,0.025,0.10030892007295278,2.2023766171187162,206.8369757430628,0.11765103821591263,0.03470971854495046
1,55,discrete_step,none,BDF,5,0.025,0.10030892007295278,104.25808983203024,206.8369757430628,0.01990909613010665,0.005816311345156111
1,55,traj_iteration,strict,BDF,10,2,8,3.4334797710180283,206.8369757430628,0.06524162650181237,0.03253351019324485
1,55,traj_iteration,strict,BDF,10,1,8,3.433481123764068,206.8369757430628,0.06524162650181237,0.03253351019324485
1,55,traj_iteration,strict,BDF,10,0.5,9,3.8256020839326084,206.8369757430628,0.06526532187111611,0.03237819072750181
1,55,traj_iteration,none,BDF,10,2,8,269.3604955407791,206.8369757430628,0.00278319295678301,0.0017302137257454338
1,55,traj_iteration,none,BDF,10,1,9,299.0925314989872,206.8369757430628,0.002058463930804583,0.000843602849517551
1,55,traj_iteration,none,BDF,10,0.5,9,299.09253788972273,206.8369757430628,0.002058463930804583,0.000843602849517551
1,55,discrete_step,strict,BDF,10,0.1,0.4012356802918111,0.6931917271576822,206.8369757430628,0.1054791904580236,0.03466116581590984
1,55,discrete_step,none,BDF,10,0.1,0.4012356802918111,58.02970675006509,206.8369757430628,0.06361941040882546,0.023894402026060333
1,55,discrete_step,strict,BDF,10,0.05,0.20061784014590556,0.9131338289007545,206.8369757430628,0.11306701076645066,0.03470968525451806
1,55,discrete_step,none,BDF,10,0.05,0.20061784014590556,84.47032933821902,206.8369757430628,0.035505156898701276,0.011182519977935458
1,55,discrete_step,strict,BDF,10,0.025,0.10030892007295278,1.2275763102807105,206.8369757430628,0.11880063818372627,0.03470971854488633
1,55,discrete_step,none,BDF,10,0.025,0.10030892007295278,147.90348165482283,206.8369757430628,0.018089330597897652,0.0052872299044920594
1,55,traj_iteration,strict,BDF,15,2,8,3.4860985348932445,206.8369757430628,0.06675311602274722,0.03278517236232378
1,55,traj_iteration,strict,BDF,15,1,8,3.48609994770959,206.8369757430628,0.06675311602274722,0.03278517236232378
1,55,traj_iteration,strict,BDF,15,0.5,9,3.816619054879993,206.8369757430628,0.06676387880820017,0.03276490418738552
1,55,traj_iteration,none,BDF,15,2,7,396.7487319279462,206.8369757430628,0.0033623856642074693,0.002828262332633125
1,55,traj_iteration,none,BDF,15,1,8,450.26133405510336,206.8369757430628,0.0020816660113459765,0.0010943239748802864
1,55,traj_iteration,none,BDF,15,0.5,9,500.7700444110669,206.8369757430628,0.0017319692409101233,0.0006084682051142542
1,55,discrete_step,strict,BDF,15,0.1,0.4012356802918111,0.508201144170016,206.8369757430628,0.108245775200562,0.034697532494575405
1,55,discrete_step,none,BDF,15,0.1,0.4012356802918111,85.16415154282004,206.8369757430628,0.05930595632339358,0.02206401714739381
1,55,discrete_step,strict,BDF,15,0.05,0.20061784014590556,0.6555354790762067,206.8369757430628,0.11521304417561831,0.034709716182290795
1,55,discrete_step,none,BDF,15,0.05,0.20061784014590556,126.59588864911348,206.8369757430628,0.032409199130435266,0.010328511704809744
1,55,discrete_step,strict,BDF,15,0.025,0.10030892007295278,0.9008501241914928,206.8369757430628,0.12011943278941678,0.03470971854535461
1,55,discrete_step,none,BDF,15,0.025,0.10030892007295278,215.08778117224574,206.8369757430628,0.01626949867749674,0.0049154783155164125
2,54,traj_iteration,strict,RK45,5,2,9,3.1539081926457584,7.822709731757641,0.08906590198787878,0.022751292936942176
2,54,traj_iteration,strict,RK45,5,1,9,3.1539096157066524,7.822709731757641,0.08906590198787878,0.022751292936942176
2,54,traj_iteration,strict,RK45,5,0.5,10,3.463560784701258,7.822709731757641,0.0889475067095492,0.022751980363769072
2,54,traj_iteration,none,RK45,5,2,8,43.39037691894919,7.822709731757641,0.003830980145685056,0.002145884655804462
2,54,traj_iteration,none,RK45,5,1,9,48.65216202381998,7.822709731757641,0.0027202086325072428,0.0008991929197638622
2,54,traj_iteration,none,RK45,5,0.5,10,53.89529633382335,7.822709731757641,0.0024288995681062695,0.0005405856195025948
2,54,discrete_step,strict,RK45,5,0.1,0.40679726451145315,0.522899123840034,7.822709731757641,0.11051301769328488,0.021684235087685386
2,54,discrete_step,none,RK45,5,0.1,0.40679726451145315,6.467768528033048,7.822709731757641,0.0794590298693102,0.01954232001792022
2,54,discrete_step,strict,RK45,5,0.05,0.20339863225572657,0.6586419721134007,7.822709731757641,0.11972102447934038,0.021751524183481467
2,54,discrete_step,none,RK45,5,0.05,0.20339863225572657,8.594271618872881,7.822709731757641,0.045584140954578356,0.010811165973616072
2,54,discrete_step,strict,RK45,5,0.025,0.10169931612786329,0.9586915951222181,7.822709731757641,0.12717527066702483,0.021751594534945507
2,54,discrete_step,none,RK45,5,0.025,0.10169931612786329,11.689459227025509,7.822709731757641,0.023080056528423317,0.004904063230087917
2,54,traj_iteration,strict,RK45,10,2,8,1.2768551260232925,7.822709731757641,0.09592987190751615,0.032766983348750334
2,54,traj_iteration,strict,RK45,10,1,9,1.4185372199863195,7.822709731757641,0.09562942671309377,0.03276722533904265
2,54,traj_iteration,strict,RK45,10,0.5,10,1.5558439898304641,7.822709731757641,0.09553420455322997,0.032767235548926854
2,54,traj_iteration,none,RK45,10,2,8,43.04468238214031,7.822709731757641,0.0026736538583460594,0.001013610544551884
2,54,traj_iteration,none,RK45,10,1,8,43.04468710022047,7.822709731757641,0.0026736538583460594,0.001013610544551884
2,54,traj_iteration,none,RK45,10,0.5,9,48.26629213010892,7.822709731757641,0.002278106873263831,0.0005447621630414815
2,54,discrete_step,strict,RK45,10,0.1,0.40679726451145315,0.24511507712304592,7.822709731757641,0.1143451748668418,0.02173306988825576
2,54,discrete_step,none,RK45,10,0.1,0.40679726451145315,6.56399208586663,7.822709731757641,0.07259750190937557,0.018337898625550183
2,54,discrete_step,strict,RK45,10,0.05,0.20339863225572657,0.3054692749865353,7.822709731757641,0.12350269643616886,0.02175159010064534
2,54,discrete_step,none,RK45,10,0.05,0.20339863225572657,8.7387321498245,7.822709731757641,0.04026200623867985,0.009395519822823856
2,54,discrete_step,strict,RK45,10,0.025,0.10169931612786329,0.4382166708819568,7.822709731757641,0.129981000167511,0.022151041740604616
2,54,discrete_step,none,RK45,10,0.025,0.10169931612786329,11.739872388076037,7.822709731757641,0.02010538721753186,0.0043372705461777305
2,54,traj_iteration,strict,RK45,15,2,9,1.1367262569256127,7.822709731757641,0.059166859545679656,0.031086353594907103
2,54,traj_iteration,strict,RK45,15,1,9,1.1367275891825557,7.822709731757641,0.059166859545679656,0.031086353594907103
2,54,traj_iteration,strict,RK45,15,0.5,10,1.249941520858556,7.822709731757641,0.0591022269475902,0.03109110180752409
2,54,traj_iteration,none,RK45,15,2,7,37.45915005495772,7.822709731757641,0.003097490708435187,0.0016638795907560784
2,54,traj_iteration,none,RK45,15,1,8,42.7313108118251,7.822709731757641,0.002134609851217907,0.000649477198145581
2,54,traj_iteration,none,RK45,15,0.5,8,42.73131669173017,7.822709731757641,0.002134609851217907,0.000649477198145581
2,54,discrete_step,strict,RK45,15,0.1,0.40679726451145315,0.20936727104708552,7.822709731757641,0.1144035162083149,0.021729956699712897
2,54,discrete_step,none,RK45,15,0.1,0.40679726451145315,6.585854615084827,7.822709731757641,0.06727950766017857,0.018146452696310374
2,54,discrete_step,strict,RK45,15,0.05,0.20339863225572657,0.261216530110687,7.822709731757641,0.1235518535398846,0.021751587578503755
2,54,discrete_step,none,RK45,15,0.05,0.20339863225572657,8.718092571943998,7.822709731757641,0.036638867294983606,0.008304232499329371
2,54,discrete_step,strict,RK45,15,0.025,0.10169931612786329,0.3704661917872727,7.822709731757641,0.12963704234716272,0.021751594536347327
2,54,discrete_step,none,RK45,15,0.025,0.10169931612786329,11.864914427045733,7.822709731757641,0.018174331588995358,0.0038761492909906744
2,54,traj_iteration,strict,BDF,5,2,9,5.408255334943533,181.37770186224952,0.08898852962709589,0.022768537922785888
2,54,traj_iteration,strict,BDF,5,1,9,5.408256807830185,181.37770186224952,0.08898852962709589,0.022768537922785888
2,54,traj_iteration,strict,BDF,5,0.5,10,5.881529950071126,181.37770186224952,0.08887771220992595,0.022769408164958593
2,54,traj_iteration,none,BDF,5,2,8,137.11399264773354,181.37770186224952,0.0037613141761197373,0.0022358360206711355
2,54,traj_iteration,none,BDF,5,1,9,152.6218026787974,181.37770186224952,0.002621357338432996,0.0009308789654769022
2,54,traj_iteration,none,BDF,5,0.5,10,168.01109588285908,181.37770186224952,0.0023085363426131036,0.000543968866216218
2,54,discrete_step,strict,BDF,5,0.1,0.40679726451145315,1.1593721280805767,181.37770186224952,0.11050140027000764,0.02168449290453597
2,54,discrete_step,none,BDF,5,0.1,0.40679726451145315,34.173588399309665,181.37770186224952,0.07945944705457009,0.019544482482714832
2,54,discrete_step,strict,BDF,5,0.05,0.20339863225572657,1.5691921613179147,181.37770186224952,0.11971083437655843,0.021751760978825287
2,54,discrete_step,none,BDF,5,0.05,0.20339863225572657,52.22458675503731,181.37770186224952,0.04586999626672288,0.010992444739586183
2,54,discrete_step,strict,BDF,5,0.025,0.10169931612786329,2.143609968945384,181.37770186224952,0.1271645513585984,0.02175182946430879
2,54,discrete_step,none,BDF,5,0.025,0.10169931612786329,92.75280297128484,181.37770186224952,0.02355891123217805,0.005069047043975206
2,54,traj_iteration,strict,BDF,10,2,8,2.710358448792249,181.37770186224952,0.09595465852317854,0.032779525910723674
2,54,traj_iteration,strict,BDF,10,1,9,3.022221805062145,181.37770186224952,0.09564756089036512,0.032780040713822636
2,54,traj_iteration,strict,BDF,10,0.5,10,3.337278177961707,181.37770186224952,0.09554976734822632,0.0327800621792782
2,54,traj_iteration,none,BDF,10,2,8,304.1535094608553,181.37770186224952,0.002546857260068553,0.0009842608948113078
2,54,traj_iteration,none,BDF,10,1,8,304.15351621294394,181.37770186224952,0.002546857260068553,0.0009842608948113078
2,54,traj_iteration,none,BDF,10,0.5,9,340.8583206841722,181.37770186224952,0.0021404647474085117,0.0005221447932947567
2,54,discrete_step,strict,BDF,10,0.1,0.40679726451145315,0.5726408790796995,181.37770186224952,0.11433721323397769,0.021733309521825506
2,54,discrete_step,none,BDF,10,0.1,0.40679726451145315,63.20887207100168,181.37770186224952,0.07259994746567633,0.018339822094121487
2,54,discrete_step,strict,BDF,10,0.05,0.20339863225572657,0.755030847620219,181.37770186224952,0.12349175698034723,0.021751825214838365
2,54,discrete_step,none,BDF,10,0.05,0.20339863225572657,98.04873605398461,181.37770186224952,0.04048152130864483,0.009523022078177389
2,54,discrete_step,strict,BDF,10,0.025,0.10169931612786329,1.0270370366051793,181.37770186224952,0.12996909965412898,0.022149259364601652
2,54,discrete_step,none,BDF,10,0.025,0.10169931612786329,159.15860354201868,181.37770186224952,0.020396192789745967,0.00444034816288563
2,54,traj_iteration,strict,BDF,15,2,9,3.565842766314745,181.37770186224952,0.05902856231364897,0.031087409730048345
2,54,traj_iteration,strict,BDF,15,1,9,3.5658440780825913,181.37770186224952,0.05902856231364897,0.031087409730048345
2,54,traj_iteration,strict,BDF,15,0.5,10,3.8624225673265755,181.37770186224952,0.05896170987529227,0.031092621957517656
2,54,traj_iteration,none,BDF,15,2,7,355.75640580477193,181.37770186224952,0.0030288624062303256,0.0016597739861705465
2,54,traj_iteration,none,BDF,15,1,8,404.99459633789957,181.37770186224952,0.0020561802897941187,0.0006432751627510305
2,54,traj_iteration,none,BDF,15,0.5,8,404.9946012869477,181.37770186224952,0.0020561802897941187,0.0006432751627510305
2,54,discrete_step,strict,BDF,15,0.1,0.40679726451145315,0.49481475399807096,181.37770186224952,0.114394038757231,0.021730200087306053
2,54,discrete_step,none,BDF,15,0.1,0.40679726451145315,97.98231995198876,181.37770186224952,0.06728225418423761,0.018135769240470147
2,54,discrete_step,strict,BDF,15,0.05,0.20339863225572657,0.6428727488964796,181.37770186224952,0.12354017956970875,0.021751823224903353
2,54,discrete_step,none,BDF,15,0.05,0.20339863225572657,130.25173436291516,181.37770186224952,0.036822873739520603,0.008416971341183197
2,54,discrete_step,strict,BDF,15,0.025,0.10169931612786329,0.896773180924356,181.37770186224952,0.12962756668905842,0.021751829466176095
2,54,discrete_step,none,BDF,15,0.025,0.10169931612786329,224.05908445594832,181.37770186224952,0.018449180235568883,0.0039785109919186655
3,59,traj_iteration,strict,RK45,5,2,9,3.5792926251888275,8.886040133889765,0.07193668251214977,0.024004676724408616
3,59,traj_iteration,strict,RK45,5,1,9,3.57929413812235,8.886040133889765,0.07193668251214977,0.024004676724408616
3,59,traj_iteration,strict,RK45,5,0.5,10,3.9237164300866425,8.886040133889765,0.07193220905777406,0.024004677028656524
3,59,traj_iteration,none,RK45,5,2,9,55.65044932765886,8.886040133889765,0.002601205756738343,0.0012622464630052336
3,59,traj_iteration,none,RK45,5,1,9,55.65045494865626,8.886040133889765,0.002601205756738343,0.0012622464630052336
3,59,traj_iteration,none,RK45,5,0.5,10,61.68398838164285,8.886040133889765,0.0021778840839827545,0.0006539082251230251
3,59,discrete_step,strict,RK45,5,0.1,0.4087417827810988,0.5949898171238601,8.886040133889765,0.08814450954744293,0.01994301207968314
3,59,discrete_step,none,RK45,5,0.1,0.4087417827810988,7.4424579637125134,8.886040133889765,0.05964060410101249,0.018198356224318885
