0,81,discrete_step,none,RK45,15,0.1,0.4014894363800622,40.58747846633196,52.589424677193165,0.027547421984553625,0.007624928122635028
0,81,discrete_step,strict,RK45,15,0.05,0.2007447181900311,0.7835766524076462,52.589424677193165,0.055814629818304665,0.01038163419415382
0,81,discrete_step,none,RK45,15,0.05,0.2007447181900311,49.629884514957666,52.589424677193165,0.01593027414662875,0.0054703935731708975
0,81,discrete_step,strict,RK45,15,0.025,0.10037235909501555,1.1592067927122116,52.589424677193165,0.05863125283802536,0.011089653149572295
0,81,discrete_step,none,RK45,15,0.025,0.10037235909501555,60.382709324359894,52.589424677193165,0.008368357460024777,0.003598163781771345
0,81,traj_iteration,strict,BDF,5,2,10,23.573858741670847,1761.3632428385317,0.029001910823078715,0.011724669265856991
0,81,traj_iteration,strict,BDF,5,1,11,25.80745728686452,1761.3632428385317,0.029103021106853488,0.011724669466719132
0,81,traj_iteration,strict,BDF,5,0.5,12,28.042121279984713,1761.3632428385317,0.029207841176415617,0.011763140515811359
0,81,traj_iteration,none,BDF,5,2,6,672.3743804842234,1761.3632428385317,0.0119634399518386,0.004179086143445264
0,81,traj_iteration,none,BDF,5,1,9,1040.5911601372063,1761.3632428385317,0.0033415059788761254,0.00189035061532024
0,81,traj_iteration,none,BDF,5,0.5,11,1291.0186754390597,1761.3632428385317,0.0016932076776083138,0.000815970581993813
0,81,discrete_step,strict,BDF,5,0.1,0.4014894363800622,4.429867386817932,1761.3632428385317,0.051870752897156355,0.01086264553571294
0,81,discrete_step,none,BDF,5,0.1,0.4014894363800622,188.18059309199452,1761.3632428385317,0.032403736792200474,0.00850938649844581
0,81,discrete_step,strict,BDF,5,0.05,0.2007447181900311,5.663090076297522,1761.3632428385317,0.05456473849465047,0.011236507063614471
0,81,discrete_step,none,BDF,5,0.05,0.2007447181900311,300.19657331705093,1761.3632428385317,0.01927763917148354,0.006115130570000669
0,81,discrete_step,strict,BDF,5,0.025,0.10037235909501555,7.998511157929897,1761.3632428385317,0.0575664059487841,0.01180160851051306
0,81,discrete_step,none,BDF,5,0.025,0.10037235909501555,550.8430150412023,1761.3632428385317,0.010384138661386091,0.004127146550255396
0,81,traj_iteration,strict,BDF,10,2,10,15.23981036990881,1761.3632428385317,0.02448498968167487,0.009041637251734921
0,81,traj_iteration,strict,BDF,10,1,12,18.23521739244461,1761.3632428385317,0.024679330334089027,0.009041637253928132
0,81,traj_iteration,strict,BDF,10,0.5,13,19.716155357658863,1761.3632428385317,0.024688606288583808,0.009041637253930541
0,81,traj_iteration,none,BDF,10,2,6,1236.7812543287873,1761.3632428385317,0.010264491100805077,0.0039039479580082145
0,81,traj_iteration,none,BDF,10,1,8,1710.1871017552912,1761.3632428385317,0.004104817159640214,0.002222151061064024
0,81,traj_iteration,none,BDF,10,0.5,10,2190.7697807624936,1761.3632428385317,0.0018173013085019856,0.0011262599001704491
0,81,discrete_step,strict,BDF,10,0.1,0.4014894363800622,2.31339967623353,1761.3632428385317,0.052607340346821685,0.010641814935285933
0,81,discrete_step,none,BDF,10,0.1,0.4014894363800622,301.1513203345239,1761.3632428385317,0.03057418496339651,0.008251139274240902
0,81,discrete_step,strict,BDF,10,0.05,0.2007447181900311,2.905569840222597,1761.3632428385317,0.05554416976046458,0.011130407863755099
0,81,discrete_step,none,BDF,10,0.05,0.2007447181900311,498.01699537038803,1761.3632428385317,0.01801112947520628,0.005902721223165545
0,81,discrete_step,strict,BDF,10,0.025,0.10037235909501555,3.975290149450302,1761.3632428385317,0.05830738996518183,0.011746489769081528
0,81,discrete_step,none,BDF,10,0.025,0.10037235909501555,861.0938753411174,1761.3632428385317,0.009607462118980161,0.003948922094233414
0,81,traj_iteration,strict,BDF,15,2,10,11.228419248014688,1761.3632428385317,0.013734265838059468,0.008316591952196353
0,81,traj_iteration,strict,BDF,15,1,11,12.349022407084703,1761.3632428385317,0.013841115768967825,0.00838570803121275
0,81,traj_iteration,strict,BDF,15,0.5,12,13.464929357171059,1761.3632428385317,0.01387510828054134,0.00840263815554814
0,81,traj_iteration,none,BDF,15,2,6,1885.0246320590377,1761.3632428385317,0.007716681005101049,0.0032869885444115313
0,81,traj_iteration,none,BDF,15,1,8,2591.2690603621304,1761.3632428385317,0.0027132986256192845,0.0016497832321077173
0,81,traj_iteration,none,BDF,15,0.5,9,2958.0085689350963,1761.3632428385317,0.0017238348413052226,0.0010930767922453228
0,81,discrete_step,strict,BDF,15,0.1,0.4014894363800622,1.6538269743323326,1761.3632428385317,0.052468068879613944,0.009386093886363673
0,81,discrete_step,none,BDF,15,0.1,0.4014894363800622,521.2569992728531,1761.3632428385317,0.027540171374095607,0.007625040315966781
0,81,discrete_step,strict,BDF,15,0.05,0.2007447181900311,2.019118957221508,1761.3632428385317,0.05581330611407802,0.010378292824361018
0,81,discrete_step,none,BDF,15,0.05,0.2007447181900311,781.3645273782313,1761.3632428385317,0.015939235088409713,0.005453429562342222
0,81,discrete_step,strict,BDF,15,0.025,0.10037235909501555,2.759978350251913,1761.3632428385317,0.0586296577631307,0.011088066150664915
0,81,discrete_step,none,BDF,15,0.025,0.10037235909501555,1335.5509980469942,1761.3632428385317,0.008388853054927089,0.003604532888141313
1,88,traj_iteration,strict,RK45,5,2,11,21.637295063585043,63.97738058120012,0.02496223993991592,0.023980637213129298
1,88,traj_iteration,strict,RK45,5,1,12,23.26694581657648,63.97738058120012,0.02497417656327547,0.024033497369110375
1,88,traj_iteration,strict,RK45,5,0.5,12,23.266948129981756,63.97738058120012,0.02497417656327547,0.024033497369110375
1,88,traj_iteration,none,RK45,5,2,5,120.87986118346453,63.97738058120012,0.016948639395842763,0.003417520355018449
1,88,traj_iteration,none,RK45,5,1,7,168.6549286879599,63.97738058120012,0.008453062029648958,0.0019882362422092214
1,88,traj_iteration,none,RK45,5,0.5,9,215.98507230356336,63.97738058120012,0.0037416934288232867,0.0010141632857749452
1,88,discrete_step,strict,RK45,5,0.1,0.40188350586532556,2.302048932760954,63.97738058120012,0.04736070307578414,0.00854239752019637
1,88,discrete_step,none,RK45,5,0.1,0.40188350586532556,25.82904740050435,63.97738058120012,0.029523303415735447,0.007134046061180374
1,88,discrete_step,strict,RK45,5,0.05,0.20094175293266278,2.6984732933342457,63.97738058120012,0.04942030201862831,0.008762442139463632
1,88,discrete_step,none,RK45,5,0.05,0.20094175293266278,33.11506666243076,63.97738058120012,0.017305342317343517,0.004585060692422587
1,88,discrete_step,strict,RK45,5,0.025,0.10047087646633139,3.96956305578351,63.97738058120012,0.05198694766498454,0.009484944568875442
1,88,discrete_step,none,RK45,5,0.025,0.10047087646633139,42.704677782952785,63.97738058120012,0.009100988825237497,0.003220744695289995
1,88,traj_iteration,strict,RK45,10,2,10,10.562323860824108,63.97738058120012,0.025110904493668113,0.022135685432876546
1,88,traj_iteration,strict,RK45,10,1,11,11.426229372620583,63.97738058120012,0.025107520800609254,0.022790186773642203
1,88,traj_iteration,strict,RK45,10,0.5,12,12.276574201881886,63.97738058120012,0.025090670720872812,0.022924368709018813
1,88,traj_iteration,none,RK45,10,2,5,118.98075793311,63.97738058120012,0.015468827361312725,0.003259257652737382
1,88,traj_iteration,none,RK45,10,1,7,165.8739234805107,63.97738058120012,0.0071926946997691605,0.0018024075893980896
1,88,traj_iteration,none,RK45,10,0.5,9,211.65694116055965,63.97738058120012,0.0029903418055139334,0.0008714251615860631
1,88,discrete_step,strict,RK45,10,0.1,0.40188350586532556,1.2359207682311535,63.97738058120012,0.046968016971058804,0.008647538078318976
1,88,discrete_step,none,RK45,10,0.1,0.40188350586532556,25.940853618085384,63.97738058120012,0.02791404519561557,0.006810223355416431
1,88,discrete_step,strict,RK45,10,0.05,0.20094175293266278,1.4428504332900047,63.97738058120012,0.04949207974560139,0.008949865073021429
1,88,discrete_step,none,RK45,10,0.05,0.20094175293266278,33.101064305752516,63.97738058120012,0.016193458167310354,0.004533666022416974
1,88,discrete_step,strict,RK45,10,0.025,0.10047087646633139,2.003998514264822,63.97738058120012,0.05212906475379032,0.0095323316135233
1,88,discrete_step,none,RK45,10,0.025,0.10047087646633139,42.40727844834328,63.97738058120012,0.008461270655624208,0.0031429250280661045
1,88,traj_iteration,strict,RK45,15,2,11,7.9246102795004845,63.97738058120012,0.014437989339862721,0.009207377880173813
1,88,traj_iteration,strict,RK45,15,1,12,8.551222547888756,63.97738058120012,0.01450207766634513,0.009645557442947327
1,88,traj_iteration,strict,RK45,15,0.5,12,8.551224611699581,63.97738058120012,0.01450207766634513,0.009645557442947327
1,88,traj_iteration,none,RK45,15,2,5,240.5135854817927,63.97738058120012,0.013727501963982244,0.002913886078632928
1,88,traj_iteration,none,RK45,15,1,7,335.4348440617323,63.97738058120012,0.0058310542020677345,0.0014693412652810676
1,88,traj_iteration,none,RK45,15,0.5,9,428.54874462261796,63.97738058120012,0.0022623683077139527,0.0006651165639232782
1,88,discrete_step,strict,RK45,15,0.1,0.40188350586532556,0.8845458664000034,63.97738058120012,0.04745361417342965,0.008584611396446827
1,88,discrete_step,none,RK45,15,0.1,0.40188350586532556,50.03955624252558,63.97738058120012,0.026293817761523768,0.006679963486605993
1,88,discrete_step,strict,RK45,15,0.05,0.20094175293266278,0.9988150857388973,63.97738058120012,0.04999506466389739,0.008972720995023616
1,88,discrete_step,none,RK45,15,0.05,0.20094175293266278,61.21553150191903,63.97738058120012,0.015077316315457183,0.0042804380796164845
1,88,discrete_step,strict,RK45,15,0.025,0.10047087646633139,1.4407060705125332,63.97738058120012,0.05249873914303827,0.009550684406285228
1,88,discrete_step,none,RK45,15,0.025,0.10047087646633139,72.92981145530939,63.97738058120012,0.0078029977449543516,0.0029264581112025977
1,88,traj_iteration,strict,BDF,5,2,11,31.329857151955366,2298.418961688876,0.02497255518214483,0.02404869611056112
1,88,traj_iteration,strict,BDF,5,1,12,33.97651572152972,2298.418961688876,0.024990581716537934,0.02410482833295672
1,88,traj_iteration,strict,BDF,5,0.5,12,33.9765184186399,2298.418961688876,0.024990581716537934,0.02410482833295672
1,88,traj_iteration,none,BDF,5,2,5,629.894454497844,2298.418961688876,0.01692416832863683,0.003415983921784663
1,88,traj_iteration,none,BDF,5,1,7,878.6504758223891,2298.418961688876,0.008417068353314256,0.001972520168658351
1,88,traj_iteration,none,BDF,5,0.5,9,1129.0822373479605,2298.418961688876,0.0036967100236336157,0.0009558320431700857
1,88,discrete_step,strict,BDF,5,0.1,0.40188350586532556,5.457534622400999,2298.418961688876,0.047358690138329766,0.008541298300318552
1,88,discrete_step,none,BDF,5,0.1,0.40188350586532556,201.73238486424088,2298.418961688876,0.029511516934583315,0.0071355383255829715
1,88,discrete_step,strict,BDF,5,0.05,0.20094175293266278,6.996322322636843,2298.418961688876,0.04941819747819078,0.008762602142738407
1,88,discrete_step,none,BDF,5,0.05,0.20094175293266278,336.5921796076,2298.418961688876,0.017285861911146387,0.004585174548815886
1,88,discrete_step,strict,BDF,5,0.025,0.10047087646633139,9.791317697614431,2298.418961688876,0.051984834530626044,0.009483672851385544
1,88,discrete_step,none,BDF,5,0.025,0.10047087646633139,594.8905213549733,2298.418961688876,0.009131093163373395,0.003230203273501542
1,88,traj_iteration,strict,BDF,10,2,10,17.53501110896468,2298.418961688876,0.02509557961083374,0.022061340191329066
1,88,traj_iteration,strict,BDF,10,1,11,19.16067459434271,2298.418961688876,0.02510060103200003,0.022731112018849288
1,88,traj_iteration,strict,BDF,10,0.5,12,20.812733083963394,2298.418961688876,0.02508934225053977,0.022880872481746518
1,88,traj_iteration,none,BDF,10,2,5,1014.8600879795849,2298.418961688876,0.015459646621822259,0.003254229208496054
1,88,traj_iteration,none,BDF,10,1,7,1467.4331482127309,2298.418961688876,0.007183730320789988,0.0017969255377495244
1,88,traj_iteration,none,BDF,10,0.5,9,1913.2202080711722,2298.418961688876,0.0029823945773256037,0.000843194136126132
1,88,discrete_step,strict,BDF,10,0.1,0.40188350586532556,2.8044508285820484,2298.418961688876,0.046964293787027336,0.00860938493804127
1,88,discrete_step,none,BDF,10,0.1,0.40188350586532556,327.37782214954495,2298.418961688876,0.027902894928980647,0.006810051602704084
1,88,discrete_step,strict,BDF,10,0.05,0.20094175293266278,3.496076013892889,2298.418961688876,0.049490288348805755,0.008948219220928842
1,88,discrete_step,none,BDF,10,0.05,0.20094175293266278,575.4293462820351,2298.418961688876,0.016174728327310182,0.004542357605842324
1,88,discrete_step,strict,BDF,10,0.025,0.10047087646633139,4.703836638480425,2298.418961688876,0.05212571217685788,0.009522442314535962
1,88,discrete_step,none,BDF,10,0.025,0.10047087646633139,935.1925183199346,2298.418961688876,0.008469724367234295,0.0031426809737189255
1,88,traj_iteration,strict,BDF,15,2,11,14.90294262766838,2298.418961688876,0.014400886015043532,0.00908677403336937
1,88,traj_iteration,strict,BDF,15,1,12,16.265456441789865,2298.418961688876,0.014468274857115227,0.009548002422461972
1,88,traj_iteration,strict,BDF,15,0.5,12,16.26545875146985,2298.418961688876,0.014468274857115227,0.009548002422461972
1,88,traj_iteration,none,BDF,15,2,5,1516.3606974631548,2298.418961688876,0.01378875815099892,0.0029367057640865557
1,88,traj_iteration,none,BDF,15,1,7,2234.052774846554,2298.418961688876,0.00589702960053758,0.0014737127825093011
1,88,traj_iteration,none,BDF,15,0.5,8,2607.9939710386097,2298.418961688876,0.003676286224671613,0.0009092705383429097
1,88,discrete_step,strict,BDF,15,0.1,0.40188350586532556,2.003435768187046,2298.418961688876,0.04745210284565,0.008585509387384633
1,88,discrete_step,none,BDF,15,0.1,0.40188350586532556,518.0018209926784,2298.418961688876,0.0262809404340056,0.0066768701072919745
1,88,discrete_step,strict,BDF,15,0.05,0.20094175293266278,2.491661187261343,2298.418961688876,0.04999241863396179,0.00897398836386194
1,88,discrete_step,none,BDF,15,0.05,0.20094175293266278,811.2315430939198,2298.418961688876,0.015061999531571795,0.004280630877332877
1,88,discrete_step,strict,BDF,15,0.025,0.10047087646633139,3.368314068764448,2298.418961688876,0.05249459370381771,0.009547147342986145
1,88,discrete_step,none,BDF,15,0.025,0.10047087646633139,1443.3856093585491,2298.418961688876,0.007804674656049604,0.0029295557356386597
2,60,traj_iteration,strict,RK45,5,2,9,6.6568590216338634,26.59796929359436,0.07316188858920442,0.024044269477912827
2,60,traj_iteration,strict,RK45,5,1,9,6.656861536204815,26.59796929359436,0.07316188858920442,0.024044269477912827
2,60,traj_iteration,strict,RK45,5,0.5,10,7.276868600398302,26.59796929359436,0.07317118232217049,0.024018486986344078
2,60,traj_iteration,none,RK45,5,2,8,86.70116131007671,26.59796929359436,0.003440829235225918,0.001769337974471578
2,60,traj_iteration,none,RK45,5,1,9,97.2087481431663,26.59796929359436,0.002525942571456952,0.000727310244890101
2,60,traj_iteration,none,RK45,5,0.5,10,107.67737387865782,26.59796929359436,0.0022926969218815393,0.0004329479758685493
2,60,discrete_step,strict,RK45,5,0.1,0.4015105838500099,1.0500893741846085,26.59796929359436,0.10044512354941292,0.02550849433562334
2,60,discrete_step,none,RK45,5,0.1,0.4015105838500099,12.3774738535285,26.59796929359436,0.06786663009463602,0.01807543939544997
2,60,discrete_step,strict,RK45,5,0.05,0.20075529192500494,1.2982166521251202,26.59796929359436,0.10737192721369411,0.025547879558556356
2,60,discrete_step,none,RK45,5,0.05,0.20075529192500494,16.317898984998465,26.59796929359436,0.03934140522586011,0.008545363251798527
2,60,discrete_step,strict,RK45,5,0.025,0.10037764596250247,1.899150438606739,26.59796929359436,0.11352919201903784,0.02554790914330894
2,60,discrete_step,none,RK45,5,0.025,0.10037764596250247,21.75278291106224,26.59796929359436,0.020475438853468367,0.003794988041141665
2,60,traj_iteration,strict,RK45,10,2,8,3.3962410427629948,26.59796929359436,0.06549272905753423,0.01845319288527912
2,60,traj_iteration,strict,RK45,10,1,9,3.76043950766325,26.59796929359436,0.06557733931249107,0.018415424964032055
2,60,traj_iteration,strict,RK45,10,0.5,10,4.1242259703576565,26.59796929359436,0.06558681522328588,0.018403087829830408
2,60,traj_iteration,none,RK45,10,2,8,84.73369941487908,26.59796929359436,0.002352871022199381,0.0008779787660047493
2,60,traj_iteration,none,RK45,10,1,8,84.73370494320989,26.59796929359436,0.002352871022199381,0.0008779787660047493
2,60,traj_iteration,none,RK45,10,0.5,9,95.18792787194252,26.59796929359436,0.001978112362435851,0.0004319708106277118
2,60,discrete_step,strict,RK45,10,0.1,0.4015105838500099,0.5927133895456791,26.59796929359436,0.10378043511056911,0.025526728110408604
2,60,discrete_step,none,RK45,10,0.1,0.4015105838500099,12.311293803155422,26.59796929359436,0.06249628103712071,0.018010732142670207
2,60,discrete_step,strict,RK45,10,0.05,0.20075529192500494,0.6971853598952293,26.59796929359436,0.11032754963972724,0.025547902751926112
2,60,discrete_step,none,RK45,10,0.05,0.20075529192500494,16.23425679653883,26.59796929359436,0.03542692563339541,0.007925029040460423
2,60,discrete_step,strict,RK45,10,0.025,0.10037764596250247,1.0065709613263607,26.59796929359436,0.11550995755197951,0.025547909143442345
2,60,discrete_step,none,RK45,10,0.025,0.10037764596250247,21.678799267858267,26.59796929359436,0.018286155159161432,0.0035653613332683365
2,60,traj_iteration,strict,RK45,15,2,8,2.3438599556684494,26.59796929359436,0.05209524029442766,0.01849218592787885
2,60,traj_iteration,strict,RK45,15,1,9,2.5995715335011482,26.59796929359436,0.052093137220415114,0.018537377483716352
2,60,traj_iteration,strict,RK45,15,0.5,10,2.8575845658779144,26.59796929359436,0.0520915356631601,0.018544628617576095
2,60,traj_iteration,none,RK45,15,2,7,76.18865383416414,26.59796929359436,0.0027493564654789836,0.0014121062302264395
2,60,traj_iteration,none,RK45,15,1,8,86.54983013868332,26.59796929359436,0.0019980604583518316,0.0005415417187467261
2,60,traj_iteration,none,RK45,15,0.5,8,86.54983560368419,26.59796929359436,0.0019980604583518316,0.0005415417187467261
2,60,discrete_step,strict,RK45,15,0.1,0.4015105838500099,0.422444611787796,26.59796929359436,0.10440557425893665,0.025540013680689824
2,60,discrete_step,none,RK45,15,0.1,0.4015105838500099,12.510867614299059,26.59796929359436,0.057424459405706,0.0153008844299377
2,60,discrete_step,strict,RK45,15,0.05,0.20075529192500494,0.5029115006327629,26.59796929359436,0.11106432381209068,0.025547908192012407
2,60,discrete_step,none,RK45,15,0.05,0.20075529192500494,16.230465840548277,26.59796929359436,0.031970335935321725,0.006697648421487592
2,60,discrete_step,strict,RK45,15,0.025,0.10037764596250247,0.7286802120506763,26.59796929359436,0.11601130897841379,0.025547909143463034
2,60,discrete_step,none,RK45,15,0.025,0.10037764596250247,21.985752619802952,26.59796929359436,0.01631039137815147,0.0030136659335818486
2,60,traj_iteration,strict,BDF,5,2,9,12.422501873224974,527.7588726915419,0.07315278869479255,0.02404509600199107
2,60,traj_iteration,strict,BDF,5,1,9,12.42250431329012,527.7588726915419,0.07315278869479255,0.02404509600199107
2,60,traj_iteration,strict,BDF,5,0.5,10,13.65147452801466,527.7588726915419,0.07317299323144437,0.024019811834187173
2,60,traj_iteration,none,BDF,5,2,8,392.34544544294477,527.7588726915419,0.0034423506227715937,0.001808343730222879
2,60,traj_iteration,none,BDF,5,1,9,425.8834046795964,527.7588726915419,0.0025148115747664103,0.0007647105213119381
2,60,traj_iteration,none,BDF,5,0.5,10,459.9644551128149,527.7588726915419,0.0022693302633921067,0.0004617521245351184
2,60,discrete_step,strict,BDF,5,0.1,0.4015105838500099,2.5935758352279663,527.7588726915419,0.1004398870906205,0.025507727949177984
2,60,discrete_step,none,BDF,5,0.1,0.4015105838500099,77.22489969059825,527.7588726915419,0.06786536599118986,0.018076013545719798
2,60,discrete_step,strict,BDF,5,0.05,0.20075529192500494,3.4628304317593575,527.7588726915419,0.1073665109215797,0.025547087828528502
2,60,discrete_step,none,BDF,5,0.05,0.20075529192500494,119.61551143229008,527.7588726915419,0.03953061320551536,0.008678053910289136
2,60,discrete_step,strict,BDF,5,0.025,0.10037764596250247,4.697993189096451,527.7588726915419,0.11352159376845543,0.025547116060036214
2,60,discrete_step,none,BDF,5,0.025,0.10037764596250247,208.46701421961188,527.7588726915419,0.020941621299667878,0.003960823177742661
2,60,traj_iteration,strict,BDF,10,2,8,7.631072454154491,527.7588726915419,0.06546654158944741,0.0184538572862078
2,60,traj_iteration,strict,BDF,10,1,9,8.54116403311491,527.7588726915419,0.06555444801987631,0.01841690582707777
2,60,traj_iteration,strict,BDF,10,0.5,10,9.428025264292955,527.7588726915419,0.06556435333169446,0.018403796365470397
2,60,traj_iteration,none,BDF,10,2,8,649.5659256950021,527.7588726915419,0.0023047825863464497,0.00090634397863254
2,60,traj_iteration,none,BDF,10,1,8,649.5659352056682,527.7588726915419,0.0023047825863464497,0.00090634397863254
2,60,traj_iteration,none,BDF,10,0.5,9,726.6881436668336,527.7588726915419,0.001920355491532285,0.00044460833498624364
2,60,discrete_step,strict,BDF,10,0.1,0.4015105838500099,1.4132609255611897,527.7588726915419,0.1037755778411558,0.025525942884237606
2,60,discrete_step,none,BDF,10,0.1,0.4015105838500099,133.00750548020005,527.7588726915419,0.06249461507497872,0.01800791524114491
2,60,discrete_step,strict,BDF,10,0.05,0.20075529192500494,1.820261649787426,527.7588726915419,0.1103223601671921,0.02554711021870333
2,60,discrete_step,none,BDF,10,0.05,0.20075529192500494,198.23067559301853,527.7588726915419,0.03554526091561431,0.008013409587058267
2,60,discrete_step,strict,BDF,10,0.025,0.10037764596250247,2.479890652000904,527.7588726915419,0.11550344817349009,0.02554711606021603
2,60,discrete_step,none,BDF,10,0.025,0.10037764596250247,337.3206039965153,527.7588726915419,0.01854654493238247,0.003668899423510957
2,60,traj_iteration,strict,BDF,15,2,8,5.879835352301598,527.7588726915419,0.05212449993076071,0.01850542623910577
2,60,traj_iteration,strict,BDF,15,1,9,6.593391455709934,527.7588726915419,0.052123168309449956,0.018552343562828557
2,60,traj_iteration,strict,BDF,15,0.5,10,7.304380379617214,527.7588726915419,0.052121742519510295,0.01856014731191997
2,60,traj_iteration,none,BDF,15,2,7,842.8401213735342,527.7588726915419,0.0026611084579410034,0.00139864676476061
2,60,traj_iteration,none,BDF,15,1,8,962.8328078687191,527.7588726915419,0.0019039628647995626,0.0005286535352979004
2,60,traj_iteration,none,BDF,15,0.5,8,962.8328166417778,527.7588726915419,0.0019039628647995626,0.0005286535352979004
2,60,discrete_step,strict,BDF,15,0.1,0.4015105838500099,1.0343799702823162,527.7588726915419,0.10440035385922641,0.025539225871430635
2,60,discrete_step,none,BDF,15,0.1,0.4015105838500099,192.8397854976356,527.7588726915419,0.05742355788092371,0.015305099866572917
2,60,discrete_step,strict,BDF,15,0.05,0.20075529192500494,1.3328533507883549,527.7588726915419,0.11105847567991467,0.02554711541748683
2,60,discrete_step,none,BDF,15,0.05,0.20075529192500494,283.5826220959425,527.7588726915419,0.03206898360178398,0.00675981984628682
2,60,discrete_step,strict,BDF,15,0.025,0.10037764596250247,1.8038669414818287,527.7588726915419,0.1160054751700632,0.025547116060248214
2,60,discrete_step,none,BDF,15,0.025,0.10037764596250247,468.89037219807506,527.7588726915419,0.016509286257301962,0.0030865445091946622
3,91,traj_iteration,strict,RK45,5,2,7,15.321922164410353,69.25859459862113,0.020369131551041968,0.008913590452005847
3,91,traj_iteration,strict,RK45,5,1,11,22.535432148724794,69.25859459862113,0.020839210112152087,0.00891361358356737
3,91,traj_iteration,strict,RK45,5,0.5,12,24.258084926754236,69.25859459862113,0.020893862971947095,0.00891361358359012
3,91,traj_iteration,none,RK45,5,2,4,101.85504949092865,69.25859459862113,0.018573461810447826,0.0018227103565775483
3,91,traj_iteration,none,RK45,5,1,5,127.90631373599172,69.25859459862113,0.01359735448431066,0.0008788922441946172
3,91,traj_iteration,none,RK45,5,0.5,6,153.60998885706067,69.25859459862113,0.009537099687635404,0.0007356004480048413
3,91,discrete_step,strict,RK45,5,0.1,0.3995408079104641,2.5740433000028133,69.25859459862113,0.039666579987993056,0.007868940797450241
3,91,discrete_step,none,RK45,5,0.1,0.3995408079104641,29.91956217586994,69.25859459862113,0.021908869472948348,0.006460664236991864
